SISTEMA ,REGION ,PROVINCIA,MUNICIPIO,GRUPO ,SUB GRUPO PDSS,CANTIDAD ,POB USUARIA,VALOR AUTORIZADO RD$,MES,ANO
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO OESTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION EN UNIDAD DE CUIDADOS INTENSIVOS,67,3,125336.52,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO OESTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION EN UNIDAD DE CUIDADOS INTENSIVOS MENORES DE UN ANO,67,3,130419.77,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO OESTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,2001,225,498282.33,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO OESTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL MENORES DE UN ANO,1,1,1792.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO OESTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,MEDICAMENTOS DE ALTO COSTO PARA PATOLOGIAS DISTINTAS A CANCER MENORES DE UN ANO,1,1,46.24,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO OESTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,REEMPLAZO ARTICULAR CADERA,1,1,5002.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO OESTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,REEMPLAZO ARTICULAR HOMBRO,2,2,8450.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO OESTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,418,261,51749.96,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO OESTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,173,107,18332.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO OESTE,REHABILITACION,APARATOS Y PROTESIS,34,27,39600.16,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO OESTE,REHABILITACION,TERAPIAS REHABILITACION,3157,425,1488549.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO OESTE,HEMOTERAPIA,SANGRE TOTAL,7,7,490.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,17,8,303186.04,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,23284,15466,4745165.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,400,368,43700.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,SERVICIOS ODONTOLOGICOS,EXTRACCION DENTARIA,1,1,0.35,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,EMERGENCIA,EMERGENCIA,11317,4681,2551446.65,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,12025,629,7179850.75,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,PARTOS,ATENCION DE PARTOS NORMAL,557,87,673415.59,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,PARTOS,ATENCION DE PARTOS POR CESAREA,856,86,1204237.04,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,CIRUGIA,CIRUGIA,1242,406,1512338.82,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,234,50,727182.57,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,CIRUGIA,CIRUGIAS ORTOPEDICAS,43,2,309306.47,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,854,673,187452.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,5575,4019,1299857.55,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,81449,7906,6557625.33,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,3106,2010,1517928.25,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,3655,2703,893688.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,216,172,641070.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,982,789,1203910.18,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION DE PREMATUROS,146,14,147314.52,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION DE PREMATUROS MENORES DE UN ANO,20,6,27543.35,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION EN UNIDAD DE CUIDADOS INTENSIVOS,166,20,146335.98,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION EN UNIDAD DE CUIDADOS INTENSIVOS MENORES DE UN ANO,70,5,89119.14,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,COLUMNA CIRUGIA ESCOLIOSIS,9,3,1706.67,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,COLUMNA CIRUGIA ESCOLIOSIS MENORES DE UN ANO,1,1,1213.10,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,3246,938,609131.11,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,REEMPLAZO ARTICULAR CADERA,1,1,5002.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,REEMPLAZO ARTICULAR HOMBRO,2,2,300.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,REEMPLAZO ARTICULAR RODILLA,2,2,341.70,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO A POLITRAUMATISMO TRAUMA MAYOR,2,2,300.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,1770,972,241851.84,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,1014,616,68622.92,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,REHABILITACION,APARATOS Y PROTESIS,132,127,104991.08,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,REHABILITACION,TERAPIAS REHABILITACION,3233,558,1287040.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,HEMOTERAPIA,DERIVADOS DE LA SANGRE,2,2,160.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,SANTO DOMINGO NORTE,HEMOTERAPIA,SANGRE TOTAL,15,15,1050.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,1,1,1620.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,3180,2160,649660.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,45,43,5400.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,EMERGENCIA,EMERGENCIA,1670,926,405799.15,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,2115,99,832073.70,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,PARTOS,ATENCION DE PARTOS NORMAL,301,23,190466.36,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,PARTOS,ATENCION DE PARTOS POR CESAREA,84,12,109894.84,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,CIRUGIA,CIRUGIA,250,57,469685.36,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,47,9,194551.21,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,75,56,36512.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,644,461,157327.05,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,11264,1075,933615.42,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,265,199,111336.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,391,302,94132.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,77,63,224500.20,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,107,93,137152.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION DE PREMATUROS,38,4,31784.01,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION DE PREMATUROS MENORES DE UN ANO,4,1,658.88,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,326,39,63670.72,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,50,33,6899.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,32,16,3779.62,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,REHABILITACION,APARATOS Y PROTESIS,9,9,14228.54,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,REHABILITACION,TERAPIAS REHABILITACION,486,89,209687.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,BOCA CHICA,HEMOTERAPIA,SANGRE TOTAL,3,3,210.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,1841,1270,386120.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,32,25,3600.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,EMERGENCIA,EMERGENCIA,514,274,128956.60,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,858,33,379352.85,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,PARTOS,ATENCION DE PARTOS NORMAL,35,3,22190.52,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,PARTOS,ATENCION DE PARTOS POR CESAREA,97,10,87046.31,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,CIRUGIA,CIRUGIA,75,27,43268.80,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,33,7,124836.21,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,52,35,17377.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,303,233,68835.30,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,5244,539,430556.24,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,202,156,74404.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,305,231,64799.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,37,29,108185.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,38,33,46992.20,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,228,32,90013.72,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,54,34,7162.60,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,23,13,3530.12,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,REHABILITACION,APARATOS Y PROTESIS,2,2,300.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,REHABILITACION,TERAPIAS REHABILITACION,893,89,471673.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,HEMOTERAPIA,DERIVADOS DE LA SANGRE,4,4,320.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,GUERRA DM,HEMOTERAPIA,SANGRE TOTAL,2,2,140.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,2475,1697,514450.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,12,12,1300.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,SERVICIOS ODONTOLOGICOS,EXTRACCION DENTARIA,2,1,122.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,EMERGENCIA,EMERGENCIA,1357,555,280367.60,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,2000,78,810000.47,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,PARTOS,ATENCION DE PARTOS NORMAL,30,8,36512.47,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,PARTOS,ATENCION DE PARTOS POR CESAREA,29,7,43308.80,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,CIRUGIA,CIRUGIA,94,39,118730.03,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,38,8,148351.21,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,CIRUGIA,CIRUGIAS OTORRINOLARINGOLOGICAS,10,1,22000.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,49,40,15879.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,425,306,105240.65,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,5842,636,500830.41,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,264,178,127070.75,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,351,278,83760.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,44,37,128970.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,56,40,75341.40,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION EN UNIDAD DE CUIDADOS INTENSIVOS,61,5,39292.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,306,160,106021.28,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL MENORES DE UN ANO,1,1,1792.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,REEMPLAZO ARTICULAR CADERA,19,1,18579.12,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,297,158,28902.16,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,86,70,10167.80,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,REHABILITACION,APARATOS Y PROTESIS,2,2,300.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,REHABILITACION,TERAPIAS REHABILITACION,176,29,85333.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,PEDRO BRAND DM,HEMOTERAPIA,SANGRE TOTAL,4,4,280.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,8,5,160357.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,9233,6174,1937640.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,97,93,11200.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,SERVICIOS ODONTOLOGICOS,EXTRACCION DENTARIA,4,2,1789.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,EMERGENCIA,EMERGENCIA,5449,2790,1268273.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,5100,254,2272716.72,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,PARTOS,ATENCION DE PARTOS NORMAL,61,15,64199.86,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,PARTOS,ATENCION DE PARTOS POR CESAREA,270,48,344733.16,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,CIRUGIA,CIRUGIA,315,136,418583.59,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,210,43,669458.08,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,CIRUGIA,CIRUGIAS ORTOPEDICAS,21,1,164422.85,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,175,138,45375.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,1689,1249,392143.10,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,27087,2879,2281906.26,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,1074,781,493181.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,1168,893,293088.00,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,158,123,466415.40,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,239,196,309891.18,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION DE PREMATUROS,59,8,17971.06,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION DE PREMATUROS MENORES DE UN ANO,53,4,40684.24,FEBRERO,2026
SIRS,REGION 0,SANTO DOMINGO,LOS ALCARRIZOS DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION EN UNIDAD DE CUIDADOS INTENSIVOS,21,3,28777.00,FEBRERO,2026
